2024-11-07 03:16:01.787: 2113.3,0.2,364.8,2.6,350.9,9.6,346.5,8.6,305.0,14.3,271.2,5.8,220.0,10.8,215.8,3.3,202.1,3.7
2024-11-07 03:16:01.863: 2058.0,0.2,447.9,2.6,358.9,8.6,310.1,13.9,301.1,9.6,283.7,5.7,233.6,10.7,192.4,15.4,190.6,17.4
2024-11-07 03:16:01.939: 2120.3,0.2,361.0,2.6,316.1,13.9,309.2,14.4,308.2,8.6,296.3,9.1,272.3,9.6,260.6,3.3,256.6,5.7
2024-11-07 03:16:02.015: 2086.7,0.2,379.9,14.0,374.4,2.6,357.6,3.1,343.9,14.3,330.4,8.7,322.1,8.9,314.2,9.8,302.6,5.7
2024-11-07 03:16:02.091: 2098.2,0.2,480.0,14.2,352.2,9.5,345.8,3.0,327.7,2.6,315.5,5.8,294.7,8.6,267.7,8.2,227.6,10.2
2024-11-07 03:16:02.167: 2039.4,0.2,517.8,14.3,383.6,5.8,309.7,3.0,285.8,8.7,284.0,2.7,245.0,9.5,235.0,9.8,215.3,17.8
2024-11-07 03:16:02.243: 2063.4,0.2,555.7,14.4,330.1,9.5,321.3,5.8,311.5,3.0,307.1,8.9,271.6,2.6,230.2,10.2,225.9,8.3
2024-11-07 03:16:02.319: 1994.6,0.2,571.5,14.4,330.1,9.3,326.4,5.8,310.1,3.0,296.9,2.6,271.2,17.5,264.5,9.9,230.8,11.0
2024-11-07 03:16:02.395: 2018.1,0.2,558.2,14.4,323.7,8.7,320.5,17.6,310.9,5.8,304.0,9.9,285.5,9.5,271.0,10.7,247.6,2.9
2024-11-07 03:16:02.471: 2014.4,0.2,498.5,14.4,322.5,8.6,322.4,9.5,319.7,10.7,318.4,17.6,315.4,5.8,294.2,13.9,280.6,2.9
2024-11-07 03:16:02.547: 2014.5,0.2,457.1,14.4,333.2,9.5,325.6,10.3,324.8,10.7,312.4,2.9,305.5,5.8,288.0,16.7,282.3,8.6
2024-11-07 03:16:02.623: 2049.2,0.2,355.6,14.8,300.2,5.8,286.1,10.1,277.7,9.2,264.0,9.7,245.1,10.8,220.5,16.8,215.6,12.9
2024-11-07 03:16:02.699: 1989.9,0.2,406.9,14.5,292.7,9.6,282.8,5.8,268.9,10.8,232.9,10.3,223.6,11.5,221.3,12.7,219.1,2.9
2024-11-07 03:16:02.775: 1981.0,0.2,453.8,14.5,309.2,12.7,285.6,9.6,280.8,5.8,275.4,3.5,275.0,2.8,272.1,10.7,240.2,11.6
2024-11-07 03:16:02.851: 1981.8,0.2,469.6,14.5,373.2,2.9,345.7,12.7,309.0,11.9,290.5,5.8,290.4,10.7,238.1,15.9,236.6,9.7
2024-11-07 03:16:02.927: 1980.9,0.2,488.6,14.6,441.0,2.9,353.3,11.9,344.5,12.7,289.9,10.7,281.0,5.7,234.8,15.9,227.7,9.8
2024-11-07 03:16:03.003: 1973.2,0.2,496.7,2.9,479.7,14.5,352.0,11.9,323.0,12.8,294.2,5.8,250.3,4.1,250.1,15.9,242.4,13.9
2024-11-07 03:16:03.079: 1976.7,0.2,466.8,2.9,450.3,14.5,292.1,13.0,288.9,12.0,275.5,5.8,240.1,15.8,237.2,13.9,234.8,4.1
2024-11-07 03:16:03.155: 1985.9,0.2,467.0,14.5,446.3,2.9,302.7,12.3,274.1,13.1,270.6,5.7,261.7,11.5,223.1,15.8,211.2,10.7
2024-11-07 03:16:03.231: 2018.5,0.2,493.4,14.4,387.1,2.9,363.3,12.4,298.1,5.8,254.1,13.2,243.4,9.8,222.9,15.7,214.8,11.5
2024-11-07 03:16:03.307: 2025.0,0.2,501.8,14.4,433.4,12.5,319.1,3.0,294.2,5.8,279.0,9.8,264.9,13.3,245.1,2.6,225.4,15.7
2024-11-07 03:16:03.383: 2029.5,0.2,518.8,14.4,460.4,12.6,334.1,5.8,289.0,3.0,278.8,9.8,278.3,2.6,239.2,13.3,229.4,15.7
2024-11-07 03:16:03.459: 2034.7,0.2,505.3,14.5,475.5,12.6,302.7,9.8,294.9,5.8,287.9,2.6,273.3,3.0,250.5,15.7,246.3,2.4
2024-11-07 03:16:03.535: 2052.3,0.2,504.3,14.4,472.9,12.6,329.6,5.8,317.9,9.8,278.5,2.6,278.3,3.0,255.0,15.7,240.4,2.4
2024-11-07 03:16:03.611: 2079.6,0.2,480.8,14.5,422.6,12.6,370.3,3.0,316.0,9.8,283.4,10.2,260.6,15.7,256.9,5.8,246.1,2.6
2024-11-07 03:16:03.687: 2086.8,0.2,445.8,14.5,390.1,3.0,317.8,12.7,298.2,5.7,284.7,10.2,261.6,2.6,247.0,15.7,243.5,12.0
2024-11-07 03:16:03.763: 2056.3,0.2,425.5,14.5,354.6,3.1,292.5,12.8,285.5,12.0,274.1,9.8,272.1,10.7,271.3,4.2,267.2,2.6
2024-11-07 03:16:03.839: 2022.1,0.2,414.3,14.5,328.3,3.0,326.8,9.8,299.8,10.7,284.9,12.0,282.8,4.2,275.9,12.8,269.4,15.7
2024-11-07 03:16:03.915: 2017.4,0.2,415.1,14.5,368.7,9.9,298.8,3.0,290.0,4.2,274.7,15.7,270.5,13.1,270.2,3.5,264.8,10.6
2024-11-07 03:16:03.991: 2020.5,0.2,431.9,14.5,376.2,9.9,290.3,13.1,284.9,5.8,274.8,3.5,274.5,15.7,263.3,4.2,248.7,12.4
2024-11-07 03:16:04.067: 2052.0,0.2,461.7,14.4,332.1,5.7,291.1,11.6,287.7,15.6,252.4,10.1,251.5,12.4,242.9,13.2,239.0,3.6
2024-11-07 03:16:04.143: 2042.8,0.2,453.9,14.4,303.1,15.6,289.0,12.6,276.4,2.7,258.4,5.8,255.4,11.6,249.5,10.7,247.6,3.6
2024-11-07 03:16:04.219: 2033.7,0.2,413.5,14.4,369.9,2.6,332.7,12.7,304.7,15.6,289.8,5.8,239.6,16.8,229.8,12.0,228.7,3.6
2024-11-07 03:16:04.295: 2039.5,0.2,486.2,2.6,414.3,14.3,302.9,5.8,294.0,12.9,276.1,15.5,267.3,9.4,229.5,12.3,226.4,10.2
2024-11-07 03:16:04.371: 2074.3,0.2,497.2,2.6,454.8,14.2,404.4,2.4,355.0,9.5,302.1,3.1,275.3,15.5,271.0,5.8,269.2,12.3
2024-11-07 03:16:04.447: 2098.8,0.2,490.9,14.2,432.2,2.6,386.3,9.7,348.9,2.4,301.0,3.2,289.3,12.4,285.4,15.4,283.3,5.8
2024-11-07 03:16:04.523: 2098.4,0.2,507.8,14.2,416.0,9.8,343.3,2.6,316.5,12.5,298.7,15.5,290.7,2.3,284.4,5.8,282.3,10.6
2024-11-07 03:16:04.599: 2111.5,0.2,465.5,14.2,369.4,2.6,357.2,9.8,301.8,15.5,299.9,12.6,287.2,5.7,267.6,10.2,237.4,17.8
2024-11-07 03:16:04.675: 2096.3,0.2,479.8,14.1,318.9,3.0,310.3,9.8,301.4,5.8,278.6,10.2,271.4,15.4,262.3,16.6,255.7,10.6
2024-11-07 03:16:04.751: 2098.3,0.2,484.5,14.1,364.6,9.8,338.6,10.6,331.8,3.1,322.5,5.8,288.0,16.6,273.1,12.3,264.3,8.9
2024-11-07 03:16:04.827: 2078.9,0.2,509.0,14.1,387.7,9.8,359.2,10.6,338.6,3.0,285.4,12.2,279.9,16.6,276.3,16.3,274.6,5.8
2024-11-07 03:16:04.903: 2064.1,0.2,522.8,14.1,443.4,9.8,374.6,3.1,355.3,10.6,314.1,5.8,310.4,16.2,291.3,9.0,277.4,17.3
2024-11-07 03:16:04.979: 2052.8,0.2,503.6,14.2,405.8,9.8,381.9,3.1,334.5,16.2,321.8,9.0,298.8,17.3,293.0,5.7,261.5,16.6
2024-11-07 03:16:05.055: 2033.0,0.2,517.3,14.2,394.0,3.2,355.0,9.8,329.4,16.2,314.0,17.3,313.6,9.1,304.5,5.8,303.7,11.7
2024-11-07 03:16:05.131: 2019.0,0.2,516.6,14.2,384.7,3.2,341.5,5.8,341.5,9.4,323.1,17.3,319.0,16.2,304.6,10.2,284.7,11.7
2024-11-07 03:16:05.207: 2020.8,0.2,549.0,14.2,353.1,3.2,351.6,9.4,338.1,5.8,332.2,17.3,331.3,10.2,327.3,16.2,272.9,15.4
2024-11-07 03:16:05.283: 2008.4,0.2,576.2,14.2,403.4,3.2,349.9,9.3,348.3,10.2,348.0,17.3,324.4,16.1,288.3,8.5,273.9,5.8
2024-11-07 03:16:05.359: 2046.5,0.2,570.1,14.2,455.7,3.1,371.8,9.4,363.8,10.2,317.8,17.3,306.4,5.8,306.2,8.6,275.2,16.1
2024-11-07 03:16:05.435: 2072.7,0.2,575.3,14.1,360.7,3.2,321.9,10.1,305.5,17.3,297.8,5.8,293.4,9.1,278.3,9.8,262.6,15.4
2024-11-07 03:16:05.511: 2070.7,0.2,623.1,14.1,335.1,10.1,330.6,17.4,328.0,3.2,300.6,9.1,297.3,5.8,296.4,9.9,247.7,15.4
2024-11-07 03:16:05.587: 2090.5,0.2,646.0,14.1,358.5,17.4,334.0,10.1,328.2,9.9,307.8,3.2,291.8,9.0,287.3,5.8,249.5,15.4
2024-11-07 03:16:05.663: 2082.8,0.2,609.0,14.0,365.5,17.5,345.2,9.8,329.2,3.1,308.7,9.0,286.0,5.8,252.1,15.4,245.5,10.6
2024-11-07 03:16:05.739: 2072.6,0.2,575.7,14.0,378.4,9.8,356.1,17.5,354.3,3.1,299.1,8.9,291.5,5.8,283.4,10.6,255.4,16.8
2024-11-07 03:16:05.815: 2078.7,0.2,598.1,14.0,382.4,9.8,365.5,17.4,321.6,3.1,311.4,9.0,284.9,5.8,259.8,16.8,251.1,15.4
2024-11-07 03:16:05.891: 2094.3,0.2,607.8,14.0,362.5,17.4,332.2,10.1,322.7,3.1,319.5,5.8,318.8,9.9,292.6,9.1,261.0,16.7
2024-11-07 03:16:05.967: 2091.0,0.2,637.4,14.1,358.7,17.4,334.0,10.1,329.0,9.4,312.0,3.1,274.4,2.7,266.5,16.7,258.1,5.8
2024-11-07 03:16:06.043: 2070.6,0.2,628.5,14.1,375.1,9.5,373.4,17.3,296.4,2.7,292.4,5.8,272.3,8.6,269.4,10.2,265.2,3.1
2024-11-07 03:16:06.119: 2079.4,0.2,576.8,14.1,399.2,17.3,363.6,9.5,343.7,2.8,318.9,8.6,282.7,10.6,280.4,5.8,278.6,15.3
2024-11-07 03:16:06.195: 2071.6,0.2,588.8,14.1,418.4,17.3,398.9,9.5,384.2,2.8,341.7,8.6,307.2,10.6,280.5,5.8,271.4,15.3
2024-11-07 03:16:06.271: 2075.8,0.2,586.8,14.1,422.2,17.3,406.1,2.8,403.9,9.5,345.3,8.6,305.6,10.6,258.7,15.3,252.2,16.2
2024-11-07 03:16:06.347: 2078.5,0.2,613.2,14.1,400.4,17.3,351.4,9.5,317.9,2.9,304.8,5.8,301.5,8.6,258.0,15.3,254.2,10.2
2024-11-07 03:16:06.423: 2074.7,0.2,593.2,14.1,378.0,17.3,319.2,5.8,281.2,3.1,280.4,9.8,256.5,4.3,255.2,9.0,250.6,10.6
2024-11-07 03:16:06.499: 2080.7,0.2,567.4,14.0,345.3,17.4,316.2,3.2,288.3,10.6,283.4,9.8,272.3,9.5,261.7,5.7,261.3,4.3
2024-11-07 03:16:06.575: 2106.1,0.2,538.8,14.0,376.3,3.2,332.0,9.5,328.8,17.4,323.4,10.6,318.9,5.8,262.6,15.4,249.0,11.4
2024-11-07 03:16:06.651: 2127.6,0.2,529.0,13.9,403.7,3.2,343.2,9.5,332.8,10.6,328.7,17.4,263.6,5.8,259.1,15.4,248.3,11.4
2024-11-07 03:16:06.727: 2125.5,0.2,534.8,13.9,400.4,3.2,347.7,10.6,318.2,17.5,308.2,5.8,299.0,9.8,297.0,9.5,272.4,15.4
2024-11-07 03:16:06.803: 2137.4,0.2,539.8,13.9,388.9,3.2,357.5,10.6,338.0,9.5,311.4,17.5,281.7,15.4,261.3,5.8,257.5,11.4
2024-11-07 03:16:06.879: 2150.3,0.2,515.2,13.9,386.4,3.2,363.7,10.6,339.2,9.5,317.3,17.5,295.5,5.8,266.6,15.4,252.6,8.6
2024-11-07 03:16:06.955: 2133.7,0.2,529.6,13.9,371.2,3.1,356.1,10.6,335.0,17.5,332.5,9.8,289.6,5.8,255.9,15.4,254.8,11.4
2024-11-07 03:16:07.031: 2148.5,0.2,554.6,13.9,356.2,9.8,347.9,17.5,339.2,3.1,335.4,10.6,305.3,5.7,260.5,15.4,240.4,8.9
2024-11-07 03:16:07.107: 2106.2,0.2,618.5,14.0,382.2,9.8,357.6,17.5,312.4,3.1,288.8,5.8,278.4,8.9,265.1,10.6,241.2,15.4
2024-11-07 03:16:07.183: 2081.8,0.2,674.2,14.0,347.8,17.4,325.7,10.1,288.8,5.8,288.1,9.0,274.9,3.0,245.7,3.5,241.1,4.3
2024-11-07 03:16:07.259: 2081.2,0.2,673.9,14.1,358.8,17.4,312.0,9.5,287.7,10.1,282.2,8.7,278.7,2.9,276.0,5.8,246.4,10.7
2024-11-07 03:16:07.335: 2088.4,0.2,571.3,14.1,321.3,17.3,307.3,9.8,304.2,5.8,303.9,9.0,300.3,2.9,237.4,10.6,230.6,10.1
2024-11-07 03:16:07.411: 2098.9,0.2,602.4,13.9,388.8,2.8,286.7,17.2,265.9,9.1,261.2,10.2,242.1,5.8,231.1,9.8,227.5,3.5
2024-11-07 03:16:07.487: 2097.7,0.2,642.0,13.9,468.1,2.8,300.0,8.7,293.7,9.5,292.9,17.2,281.6,5.8,275.7,10.6,262.6,11.4
2024-11-07 03:16:07.563: 2088.5,0.2,607.8,14.0,411.5,2.9,343.9,17.3,313.0,10.6,291.4,9.0,284.5,8.8,276.7,5.7,274.5,9.8
2024-11-07 03:16:07.639: 2089.2,0.2,523.8,14.0,367.0,17.3,329.5,5.8,326.3,2.9,317.4,9.1,255.1,9.8,244.2,10.1,242.9,8.3
2024-11-07 03:16:07.715: 2095.7,0.2,461.3,14.1,456.7,13.7,377.7,17.3,304.3,9.2,302.0,10.1,267.5,2.8,255.8,5.7,249.6,11.0
2024-11-07 03:16:07.791: 2101.1,0.2,505.9,13.7,393.1,17.3,351.4,5.8,331.1,2.6,320.0,10.2,305.9,9.3,269.0,11.0,205.0,14.9
2024-11-07 03:16:07.867: 2100.3,0.2,563.1,13.8,369.4,17.3,354.2,2.6,331.5,9.4,323.9,5.8,316.1,10.2,220.8,14.9,217.8,8.7
2024-11-07 03:16:07.943: 2110.6,0.2,591.0,13.8,392.0,17.2,345.2,9.5,334.1,2.6,298.4,5.8,288.9,10.2,248.4,8.7,229.3,14.9
2024-11-07 03:16:08.019: 2102.4,0.2,615.6,13.8,363.7,17.2,352.3,9.5,316.3,5.8,314.2,2.6,274.0,10.5,265.1,8.7,258.0,14.9
2024-11-07 03:16:08.095: 2088.9,0.2,621.7,13.8,392.6,17.2,327.8,9.5,313.9,2.6,294.0,10.5,285.3,8.6,275.8,14.9,270.3,5.8
2024-11-07 03:16:08.171: 2080.1,0.2,615.3,13.8,381.7,17.1,319.4,2.6,306.8,9.5,302.7,5.8,279.5,10.2,250.6,8.6,249.4,14.9
2024-11-07 03:16:08.247: 2064.7,0.2,568.6,13.8,377.8,17.1,327.0,2.6,303.3,10.1,294.0,5.8,284.8,9.4,277.5,11.0,223.7,11.4
2024-11-07 03:16:08.323: 2070.5,0.2,520.3,13.9,381.1,17.2,307.9,5.8,287.0,9.5,284.3,11.0,276.0,2.6,257.0,9.1,241.7,15.1
2024-11-07 03:16:08.399: 2059.1,0.2,586.2,13.9,355.0,2.7,328.2,9.5,325.6,17.1,297.7,5.8,290.8,10.6,267.3,8.6,260.1,15.8
2024-11-07 03:16:08.475: 2047.9,0.2,621.3,13.9,497.4,2.8,365.5,17.1,308.6,9.4,288.6,5.8,279.7,11.4,276.8,10.1,266.6,15.9
2024-11-07 03:16:08.551: 2034.6,0.2,606.8,13.9,591.1,2.8,340.9,17.1,319.9,10.1,304.0,3.6,277.2,9.4,270.8,5.8,261.7,11.4
2024-11-07 03:16:08.627: 2045.4,0.2,565.1,2.8,551.0,13.9,346.9,17.1,329.9,9.8,316.8,5.7,315.5,3.6,311.9,10.1,282.6,11.0
2024-11-07 03:16:08.703: 2042.7,0.2,546.2,14.0,456.7,2.8,375.4,17.2,364.4,9.8,302.0,5.8,298.8,3.6,267.6,10.6,250.9,15.3
2024-11-07 03:16:08.779: 2065.1,0.2,588.9,14.1,377.8,17.3,375.0,2.8,339.2,9.5,289.6,5.8,269.2,8.6,263.6,15.3,256.3,16.6
2024-11-07 03:16:08.855: 2072.0,0.2,590.8,14.1,328.0,17.3,324.2,9.3,316.2,3.0,288.1,10.1,283.9,16.7,265.1,15.3,255.6,5.8
2024-11-07 03:16:08.931: 2061.2,0.2,547.8,14.0,309.4,9.8,300.5,17.3,298.9,16.7,296.2,3.2,295.8,5.8,263.9,15.4,246.2,4.3
2024-11-07 03:16:09.007: 2082.2,0.2,532.8,14.1,389.4,3.1,351.1,5.8,306.6,17.3,279.9,9.5,269.0,10.6,260.6,16.7,260.3,10.2
2024-11-07 03:16:09.083: 2092.8,0.2,561.4,14.2,443.8,3.1,329.6,17.2,324.7,9.4,309.0,10.2,299.1,16.1,286.7,5.7,275.1,8.6
2024-11-07 03:16:09.159: 2067.4,0.2,598.1,14.2,442.6,3.1,344.4,17.3,332.4,16.1,326.3,9.2,316.5,5.7,293.5,10.2,272.0,9.8
2024-11-07 03:16:09.235: 2051.7,0.2,580.3,14.2,366.0,3.0,350.5,17.3,333.6,16.2,333.1,5.8,288.3,9.1,287.5,9.8,261.0,11.3
2024-11-07 03:16:09.311: 2042.7,0.2,555.9,14.1,353.3,17.3,322.9,16.2,311.0,11.4,301.9,10.6,293.9,9.8,292.1,5.8,279.3,4.0
2024-11-07 03:16:09.387: 2034.2,0.2,505.6,14.1,373.3,2.3,322.2,17.4,316.3,5.8,310.4,2.6,292.1,16.3,290.0,11.4,287.8,10.2
2024-11-07 03:16:09.463: 2045.8,0.2,478.6,14.3,461.7,2.3,437.9,2.6,338.4,17.4,331.7,10.2,295.9,16.4,285.9,15.5,285.2,5.8
2024-11-07 03:16:09.539: 2058.8,0.2,553.4,2.4,538.2,2.6,496.8,14.3,364.6,10.2,348.5,17.5,307.1,16.4,289.0,15.5,278.6,5.8
2024-11-07 03:16:09.615: 2078.3,0.2,558.4,2.6,557.8,2.4,505.7,14.3,375.9,10.2,349.8,17.5,300.8,16.4,291.7,9.2,289.4,5.8
2024-11-07 03:16:09.691: 2087.5,0.2,651.9,2.6,636.6,2.4,495.9,14.3,337.3,10.2,334.7,9.9,323.3,9.0,319.7,17.5,302.0,16.4
2024-11-07 03:16:09.767: 2093.8,0.2,703.7,2.6,663.2,2.4,507.1,14.3,375.7,9.9,345.1,9.0,326.3,5.8,322.2,17.5,304.7,11.1
2024-11-07 03:16:09.843: 2093.2,0.2,732.2,2.6,690.6,2.4,538.9,14.3,428.6,9.8,357.8,9.0,288.7,17.6,288.7,15.5,274.6,5.7
2024-11-07 03:16:09.919: 2116.7,0.2,718.2,2.6,672.2,2.4,564.7,14.3,445.5,9.8,357.8,8.9,298.3,17.6,296.0,15.5,290.9,5.8
2024-11-07 03:16:09.995: 2104.8,0.2,685.8,2.6,674.1,2.4,586.2,14.3,453.0,9.8,344.6,9.0,302.4,17.6,283.0,15.5,270.5,5.7
2024-11-07 03:16:10.071: 2091.6,0.2,718.3,2.4,717.9,2.6,574.2,14.3,410.6,9.8,364.4,9.0,333.4,17.6,315.9,5.8,287.8,15.5
2024-11-07 03:16:10.147: 2064.0,0.2,684.4,2.6,669.9,2.4,528.7,14.2,349.3,17.5,345.5,9.0,304.2,9.8,294.4,11.1,278.8,10.2
2024-11-07 03:16:10.223: 2037.8,0.2,686.0,2.6,662.3,2.4,529.7,14.2,381.7,17.5,345.9,9.1,336.0,10.2,314.0,8.6,307.4,5.8
2024-11-07 03:16:10.299: 2025.3,0.2,625.5,2.6,591.7,2.4,557.6,14.1,381.7,17.5,381.6,10.2,310.8,8.5,298.8,5.8,296.6,11.0
2024-11-07 03:16:10.375: 2030.8,0.2,584.6,2.6,543.1,14.1,538.3,2.4,415.8,10.2,373.9,17.4,323.2,9.4,307.3,8.5,285.5,5.8
2024-11-07 03:16:10.451: 2038.3,0.2,582.6,2.6,520.3,14.1,510.0,2.4,420.7,10.2,380.3,17.4,320.7,9.4,315.3,5.8,286.9,8.5
2024-11-07 03:16:10.527: 2030.9,0.2,532.1,2.6,507.5,14.1,437.8,10.2,370.1,17.4,327.1,9.4,310.3,4.0,296.7,16.4,284.9,8.3
2024-11-07 03:16:10.603: 2022.6,0.2,513.6,14.1,497.1,2.6,444.3,10.2,385.1,5.8,362.9,17.4,331.5,9.4,304.0,16.4,292.0,8.3
2024-11-07 03:16:10.679: 1962.1,0.2,480.0,13.9,385.7,10.1,365.0,2.6,339.5,9.4,311.9,5.8,295.5,17.2,292.5,3.0,283.1,16.4
2024-11-07 03:16:10.755: 1920.6,0.2,500.0,13.9,387.2,9.4,366.0,3.0,345.1,5.7,331.4,10.1,314.5,17.0,314.4,10.4,286.5,16.0
2024-11-07 03:16:10.831: 1913.0,0.2,518.4,13.9,395.6,9.4,381.2,3.0,371.5,10.1,331.2,17.0,317.1,16.0,287.1,10.4,286.2,11.2
2024-11-07 03:16:10.907: 1917.8,0.2,536.7,13.9,377.8,9.3,373.3,10.1,368.8,17.0,367.7,3.0,322.4,16.0,296.3,5.8,285.8,11.2
2024-11-07 03:16:10.983: 1920.4,0.2,522.6,13.9,431.7,10.1,357.1,9.3,340.7,17.0,325.6,3.0,323.1,16.0,289.1,5.7,278.4,11.2
2024-11-07 03:16:11.059: 1919.1,0.2,480.3,13.8,407.5,10.1,358.1,17.0,341.7,5.8,316.7,16.0,288.7,9.2,282.3,10.8,281.8,3.0
2024-11-07 03:16:11.135: 1919.8,0.2,441.2,13.8,367.3,14.2,366.5,10.0,320.1,17.0,319.0,16.1,304.7,9.7,279.4,10.8,277.6,5.7
2024-11-07 03:16:11.211: 1903.4,0.2,425.7,13.8,388.8,14.2,383.4,9.7,323.4,10.0,321.6,8.8,316.3,16.1,303.6,2.6,302.7,17.1
2024-11-07 03:16:11.287: 1907.2,0.2,429.2,9.7,423.1,13.8,384.8,14.2,347.6,8.9,340.7,2.6,308.0,2.3,307.3,16.1,280.1,17.1
2024-11-07 03:16:11.363: 1973.4,0.2,423.3,9.8,396.6,14.2,391.7,2.6,356.6,2.4,340.9,8.9,308.4,5.7,284.8,16.5,250.7,3.3
2024-11-07 03:16:11.439: 1959.8,0.2,421.5,13.9,369.5,14.2,366.3,9.9,311.9,8.9,298.5,5.7,289.4,16.3,258.2,2.6,251.0,17.0
2024-11-07 03:16:11.515: 1941.8,0.2,462.2,13.9,381.4,10.0,340.5,9.2,310.7,16.2,308.6,17.0,282.8,5.8,269.3,3.0,238.2,3.9
2024-11-07 03:16:11.591: 1975.9,0.2,443.4,14.1,346.1,9.4,317.3,3.0,316.7,16.3,308.4,10.1,278.9,10.7,265.1,5.7,263.0,17.3
2024-11-07 03:16:11.667: 1974.5,0.2,471.3,14.2,375.1,3.1,343.7,9.6,319.8,10.6,319.1,5.8,317.3,16.3,306.6,9.1,304.9,17.3
2024-11-07 03:16:11.743: 2010.4,0.2,458.8,14.2,423.2,9.8,357.9,3.2,332.8,10.6,323.9,9.0,319.5,17.3,319.4,16.3,270.5,2.7
2024-11-07 03:16:11.819: 2028.5,0.2,431.8,14.2,402.5,9.8,339.7,5.8,314.2,3.3,313.0,17.2,291.9,2.7,286.6,16.2,275.5,9.0
2024-11-07 03:16:11.895: 1982.4,0.2,445.6,14.1,303.0,5.8,300.6,16.8,296.5,3.3,289.3,8.6,275.9,10.2,260.1,10.6,258.8,15.5
2024-11-07 03:16:11.971: 1952.6,0.2,501.6,14.0,318.3,10.6,312.9,16.7,296.1,3.3,295.1,17.4,281.9,8.6,278.8,10.2,278.3,5.8
2024-11-07 03:16:12.047: 1955.5,0.2,564.6,14.1,366.0,17.3,321.9,10.6,308.2,2.8,305.6,5.8,281.8,16.7,270.9,11.4,256.4,15.4
2024-11-07 03:16:12.123: 1978.8,0.2,586.3,14.1,395.3,17.3,357.3,2.8,289.9,9.8,287.3,16.7,284.4,5.8,272.4,9.0,269.7,8.6
2024-11-07 03:16:12.199: 1931.1,0.2,578.8,14.0,392.4,2.8,348.4,9.1,348.1,17.0,330.8,5.8,319.2,9.9,286.6,8.6,273.1,2.0
2024-11-07 03:16:12.275: 1877.9,0.2,588.9,13.9,430.1,2.8,403.0,17.0,390.0,9.2,318.4,10.0,309.9,8.4,301.7,13.4,271.3,2.0
2024-11-07 03:16:12.351: 1846.7,0.2,562.2,13.9,448.9,2.8,439.6,16.9,372.8,13.5,368.5,9.3,291.3,10.4,290.2,8.4,272.5,5.8
2024-11-07 03:16:12.427: 1866.2,0.2,532.5,13.9,460.7,2.8,406.7,16.9,337.5,9.6,314.4,5.8,266.3,3.5,251.0,8.3,250.8,8.9
2024-11-07 03:16:12.503: 1962.1,0.2,600.5,13.9,499.9,2.8,312.8,3.6,307.0,16.9,294.1,9.4,261.6,10.1,253.5,5.8,252.4,9.8
2024-11-07 03:16:12.579: 2017.4,0.2,646.2,14.0,508.1,2.8,339.2,9.4,329.9,5.8,324.5,3.6,279.4,17.0,269.9,17.3,251.4,15.8
2024-11-07 03:16:12.655: 2039.4,0.2,681.2,14.0,527.8,2.8,370.3,9.4,299.2,3.6,290.4,17.3,282.5,5.8,264.0,11.4,255.1,12.9
2024-11-07 03:16:12.731: 2051.9,0.2,706.3,14.0,498.6,2.8,396.1,9.5,317.2,5.8,295.9,17.3,280.9,10.7,280.1,11.4,269.3,3.6
2024-11-07 03:16:12.807: 2045.4,0.2,708.9,14.0,498.3,2.8,412.1,9.5,314.6,11.4,313.5,17.3,297.9,10.6,287.0,5.8,280.6,8.6
