2024-11-07 03:17:24.869: 1911.3,0.2,453.1,5.7,410.1,2.7,345.0,2.4,288.2,3.4,247.7,1.7,240.3,4.3,187.2,5.0
2024-11-07 03:17:24.945: 1919.5,0.2,453.9,2.8,311.2,5.7,247.5,3.5,237.7,4.2,230.9,5.2,230.5,1.9,221.0,6.1,188.5,2.4
2024-11-07 03:17:25.021: 1959.0,0.2,471.3,2.8,294.8,5.8,216.8,3.7,210.1,5.1,206.7,4.5,192.1,1.9,170.3,6.1,160.4,4.1
2024-11-07 03:17:25.094: 2014.1,0.2,463.2,5.8,433.0,3.3,292.3,4.5,194.2,5.1,178.4,4.0,172.6,6.3
2024-11-07 03:17:25.170: 1964.2,0.2,365.2,3.3,330.4,2.6,308.5,2.9,275.1,5.0,266.2,5.6,260.4,5.8,255.1,4.0,224.3,4.4
2024-11-07 03:17:25.246: 2039.7,0.2,392.2,5.8,308.8,2.0,284.9,2.6,277.1,5.1,262.0,3.2,236.6,2.9,221.5,4.2,199.6,3.9
2024-11-07 03:17:25.322: 1969.9,0.2,483.0,5.7,408.2,2.0,331.4,3.4,270.8,5.1,218.8,2.9,160.7,14.0,160.0,14.8,151.9,4.5
2024-11-07 03:17:25.397: 1980.7,0.2,501.9,5.7,360.1,3.5,297.6,3.0,282.7,4.0,237.6,6.1,234.7,5.1,212.7,2.0
2024-11-07 03:17:25.472: 2033.5,0.2,435.1,5.7,360.7,3.3,239.2,2.6,228.2,2.0,227.9,3.9,211.5,4.9,200.9,6.5
2024-11-07 03:17:25.548: 2096.9,0.2,768.6,2.6,455.5,5.8,396.3,2.0,366.9,3.6,279.6,3.2,199.9,6.1,177.2,4.8,176.0,6.4
2024-11-07 03:17:25.624: 2063.1,0.2,704.3,2.6,604.3,2.4,372.1,5.8,369.4,3.8,316.5,3.2,164.9,4.8,164.5,6.8,152.3,1.6
2024-11-07 03:17:25.697: 2039.8,0.2,703.4,2.6,355.2,5.7,292.9,3.8,286.2,2.0,214.5,4.8,151.9,7.0
2024-11-07 03:17:25.772: 2033.8,0.2,712.4,2.6,400.7,5.8,357.2,2.0,303.8,4.8,301.3,3.8,173.1,7.0,161.9,6.4
2024-11-07 03:17:25.848: 2045.1,0.2,490.1,2.8,484.8,2.6,395.8,3.9,291.2,5.8,267.0,5.5,257.6,3.5,256.6,2.1,203.0,4.3
2024-11-07 03:17:25.923: 2011.2,0.2,384.5,2.6,332.3,3.1,279.9,3.9,272.0,4.2,269.7,4.5,226.4,5.7,151.6,4.9
2024-11-07 03:17:25.996: 1949.8,0.2,399.7,3.0,328.9,2.6,328.3,5.8,272.4,3.9,234.4,4.3,179.8,6.4
2024-11-07 03:17:26.071: 1991.0,0.2,375.9,3.0,326.6,3.8,278.0,5.8,220.8,2.6,218.8,4.5,185.3,5.3,158.3,1.9
2024-11-07 03:17:26.147: 2001.6,0.2,305.0,3.7,298.4,5.7,285.2,2.6,273.1,2.9,260.3,5.3,252.3,6.3,191.2,4.8,176.5,4.5
