2024-11-07 02:58:13.821: 6962.9,0.2,1321.1,1.1,737.0,1.6,669.2,0.8,354.8,2.3,335.7,3.1,325.4,2.6,209.6,3.8
2024-11-07 02:58:13.897: 4620.6,0.2,660.6,1.1,392.8,1.6,370.1,3.2,334.6,0.8,235.9,2.3,213.5,2.6,195.2,5.8,168.9,4.0
2024-11-07 02:58:13.973: 3443.9,0.2,417.7,3.3,330.3,1.1,250.0,5.8,238.2,2.2,218.6,1.6,192.3,4.0,177.8,2.7,167.3,0.8
2024-11-07 02:58:14.045: 2861.4,0.2,448.4,3.3,291.4,5.8,252.1,2.2,197.0,4.0,195.4,2.7,165.1,1.1
2024-11-07 02:58:14.115: 2569.3,0.2,451.9,3.3,288.2,2.2,279.7,5.8,187.1,2.7,168.2,4.0
2024-11-07 02:58:14.183: 2420.3,0.2,429.1,3.3,319.9,2.2,281.3,5.8,189.1,2.7
2024-11-07 02:58:14.251: 2359.2,0.2,394.4,3.3,328.5,2.2,278.6,5.7,151.4,2.7
2024-11-07 02:58:14.317: 2324.7,0.2,365.6,3.4,318.8,2.2,292.9,5.7
2024-11-07 02:58:14.383: 2304.3,0.2,335.5,3.4,328.8,5.7,319.0,2.2
2024-11-07 02:58:14.449: 2299.8,0.2,326.6,3.4,304.2,5.7,298.8,2.2
2024-11-07 02:58:14.515: 2398.9,0.2,320.9,3.3,299.6,5.7,272.6,2.2
2024-11-07 02:58:14.585: 2485.8,0.2,331.2,3.3,315.0,5.8,213.4,2.2,196.8,2.7,152.0,1.7
2024-11-07 02:58:14.653: 2505.3,0.2,335.1,3.3,319.9,5.8,254.0,2.7,179.9,1.7
2024-11-07 02:58:14.721: 2521.4,0.2,353.7,3.3,301.2,5.8,262.4,2.7,189.2,1.7
2024-11-07 02:58:14.789: 2528.6,0.2,368.6,3.2,294.5,5.8,270.4,2.7,159.6,1.7
2024-11-07 02:58:14.857: 2533.3,0.2,365.1,3.2,311.9,5.8,261.1,2.7,159.7,1.7
2024-11-07 02:58:14.925: 2539.4,0.2,362.6,3.2,301.4,5.8,245.0,2.7,150.7,1.7
